return_id,election_id,name_on_return,party,member_id,unopposed,votes,winner
29626,14885,Mr George Henry Rose,,1066,0,411,1
29627,14885,Mr James Amyatt,,1065,0,385,1
29628,14885,Mr William Scott,,,0,24,0
28283,14159,Mr Charles Silver Oliver,,901,1,,1
28284,14159,Mr William Odell,,11032,1,,1
27335,13659,Mr James Fitzgerald,,785,1,,1
29459,14804,Mr William Pleydell Bouverie,,1045,1,,1
29460,14804,Mr William Hussey,,1044,1,,1
28664,14352,Mr John Fownes-Luttrell,,941,0,139,1
28665,14352,Mr John Patteson,,942,0,139,1
28666,14352,Mr John Langston,,,0,108,0
28667,14352,Mr James Woodbridge,,,0,106,0
28668,14352,Mr Peter Cazalet,,,0,13,0
28669,14352,Mr David Walters,,,0,13,0
28298,14165,Mr Richard Ellison,,902,1,,1
28299,14165,Mr Humphrey Sibthorp,,903,1,,1
27079,13492,Mr John William Ward,,758,1,,1
27080,13492,Mr Edward Bouverie,,757,1,,1
30502,15348,Mr Edward Foley,,1173,1,,1
30503,15348,Mr William Lygon,,1174,1,,1
29471,14810,Mr Matthew Russell,,1047,1,,1
29472,14810,Mr Robert Deverell,,1046,1,,1
28345,14189,Mr Francis Charles Seymour-Conway,,906,1,,1
25905,12840,Mr Archibald Acheson,,,1,,1
25906,12840,Mr Henry Caulfeild,,609,1,,1
26294,13065,Mr Jeffreys Allen,,658,0,166,1
26295,13065,Mr George Pocock,,659,0,149,1
26296,13065,Mr John Agnew,,,0,143,0
26297,13065,Mr John Harcourt,,,0,127,0
28313,14172,Sir Gilbert Heathcote,,904,1,,1
28314,14172,Mr Charles Chaplin,,905,1,,1
29488,14817,Sir Philip Stephens,,1048,1,,1
29489,14817,Sir Horatio Mann,,1049,1,,1
29513,14829,Mr Charles Rose Ellis,,1052,0,69,1
29514,14829,Mr Richard Joseph Sullivan,,1053,0,69,1
29515,14829,Sir Walter Stirling,,,0,47,0
29516,14829,Mr Lucius Concannon,,,0,47,0
29517,14829,Mr Charles Harrison,,,0,2,0
29518,14829,Mr Denis O'Kelly,,,0,2,0
27096,13504,Mr Edward Hardman,,,0,213,1
27097,13504,Mr Henry Meade Ogle,,1402,0,208,0
30526,15361,Mr Jervoise Clarke Jervoise,,1177,1,,1
30527,15361,Mr James Patrick Murray,,1178,1,,1
25894,12829,Lord John Douglas Edward Henry Campbell,,608,1,,1
28327,14178,Mr William Dickson,,881,0,3,1
28328,14178,Mr William Maxwell II,,,0,1,0
25899,12834,Mr Patrick Duigenan,,,1,,1
29501,14823,Mr Edmund Phipps,,1050,0,33,1
29502,14823,Lord Robert William Manners,,1051,0,26,1
29503,14823,Mr John Woodall,,,0,7,0
28338,14184,Mr Alexander Hope,,3071,1,,1
29533,14836,Mr John Rutherford,,1054,1,,1
27104,13509,Mr Andrew Foley,,759,1,,1
27105,13509,Sir Edward Winnington,,760,1,,1
29554,14846,Sir Cecil Bisshopp,,1057,1,,1
29555,14846,Mr Timothy Shelley,,1058,1,,1
29538,14841,Mr Edward Loveden,,1056,0,211,1
29539,14841,Mr Robert Hurst,,1055,0,208,1
29540,14841,Mr Mark Wood I,,,0,109,0
29541,14841,Mr James Dashwood,,,0,106,0
25918,12847,Mr Thomas Howard,,611,1,,1
25919,12847,Mr John Atkins,,610,1,,1
27172,13547,Sir James Colquhoun,,764,0,17,1
27173,13547,Lord John Douglas Edward Henry Campbell,,,0,15,0
28352,14196,Mr John Eliot,,907,0,27,1
28353,14196,Mr William Eliot,,908,0,27,1
28354,14196,Mr Thomas Sheridan,,,0,1,0
28355,14196,Mr William Ogilvie,,,0,1,0
26271,13050,Sir Robert Salusbury,,654,1,,1
26050,12932,Mr Samuel Whitbread,,624,1,,1
26051,12932,Mr William Lee-Antonie,,625,1,,1
27117,13517,Mr John Claudius Beresford,,1286,0,1965,1
27118,13517,Mr John Latouche,,761,0,1673,1
27119,13517,Mr George Ogle,,,0,1281,0
27120,13517,Mr Jonah Barrington,,,0,642,0
28396,14209,Sir George Fitzgerald Hill,,911,1,,1
27131,13523,Mr Hans Hamilton,,,0,708,1
27132,13523,Mr Frederick John Falkner,,1743,0,469,1
27133,13523,Mr Richard Wogan Talbot,,1543,0,263,0
26104,12963,Mr Thomas Hall,,633,0,511,1
26105,12963,Mr John Fordyce,,632,0,422,1
26106,12963,Sir John Callender,,1382,0,394,0
26107,12963,Mr Daniel Ord,,,0,25,0
29565,14851,Sir William Pulteney,,1059,1,,1
29566,14851,Mr William Hill,,1060,1,,1
28369,14203,Mr Isaac Gascoyne,,910,0,884,1
28370,14203,Mr Banastre Tarleton,,909,0,600,1
28371,14203,Mr Joseph Birch,,,0,447,0
28372,14203,Mr Francis Chalmer,,,0,31,0
27145,13528,Mr George Knox,,766,0,39,1
27146,13528,Mr William Conyngham Plunket,,,0,29,0
25933,12855,Mr Walter Palk,,612,1,,1
25934,12855,Sir Hugh Inglis,,613,1,,1
29584,14860,Sir Richard Hill,,1061,1,,1
29585,14860,Sir John Kynaston Powell,,1062,1,,1
28402,14215,Lord George Thomas Beresford,,912,1,,1
28403,14215,Mr Charles William Stewart,,11031,1,,1
30574,15392,Sir John Keane,,1628,1,,1
25948,12864,Mr William Handcock,,,1,,1
25955,12871,Mr James Du Pre,,615,0,336,1
25956,12871,Mr Robert Bent,,614,0,260,1
25957,12871,Mr Scrope Bernard,,,0,180,0
25958,12871,Mr Thomas Francis Fremantle,,,0,34,0
27157,13534,Mr Charles Hope,,762,1,,1
29594,14865,Mr Owen Wynne,,2247,1,,1
28426,14228,Mr Hans Sloane,,914,1,,1
28427,14228,Mr William Dickinson,,915,1,,1
27164,13540,Sir Robert Laurie,,763,1,,1
25972,12879,Mr John Campbell,,616,1,,1
30563,15387,Mr William Wilberforce,,1181,1,,1
30564,15387,Mr Henry Lascelles,,1182,1,,1
30550,15381,Sir William Mordaunt Milner,,1179,1,,1
30551,15381,Mr Lawrence Dundas,,1180,1,,1
29602,14873,Mr Joseph Edward Cooper,,1465,1,,1
29603,14873,Mr Charles O'Hara,,,1,,1
27181,13555,Mr Richard Archdall,,765,1,,1
25988,12892,Mr Dudley North,,618,1,,1
30516,15356,Sir John Dashwood-King,,1175,1,,1
30517,15356,Sir Francis Baring,,1176,1,,1
27380,13689,Mr James Buller,,792,0,786,1
27381,13689,Sir Charles Warwick Bampfylde,,791,0,637,1
27382,13689,Mr Edmund Granger,,,0,444,0
30485,15341,Mr Abraham Robarts,,1171,0,854,1
30486,15341,Mr Joseph Scott,,1172,0,486,1
30487,15341,Mr Edmund Wigley,,,0,463,0
30451,15322,Sir Henry Watkin Dashwood,,1167,0,91,1
30452,15322,Baron Colchester (Charles Abbot),,1168,0,80,1
30453,15322,Mr William Camac,,,0,27,0
30435,15314,Mr John Williams,,1166,0,212,1
30436,15314,Mr Robert Fulke Greville,,1165,0,203,1
30437,15314,Mr Richard Ramsbottom,,1374,0,187,0
30466,15330,Mr Henry St. John,,12924,1,,1
30467,15330,Mr Robert Williams,,1169,1,,1
30384,15286,Mr Richard Fitzwilliam,,1157,1,,1
30385,15286,Mr John Spencer,,1158,1,,1
30358,15267,Sir Robert Holt Leigh,,1154,1,,1
30359,15267,Mr John Hodson,,1153,1,,1
26061,12938,Mr St.Andrew St.John,,626,1,,1
26062,12938,Mr John Osborn,,627,1,,1
30331,15250,Mr William Brodrick,,1150,1,,1
30332,15250,Mr William Augustus Townshend,,1151,1,,1
30270,15232,Mr John Loftus,,6537,1,,1
30271,15232,Mr Abel Ram,,1612,1,,1
30286,15238,Mr Gabriel Tucker Steward,,1147,0,126,1
30287,15238,Sir James Murray-Pulteney,,1146,0,107,1
30288,15238,Mr William Garthshore,,1148,0,100,1
30289,15238,Mr Charles Adams,,1149,0,99,1
30290,15238,Mr John Arbuthnot,,,0,74,0
28454,14245,Mr Charles William Henry Montagu Scott,,917,1,,1
28455,14245,Mr Thomas Everett,,916,1,,1
30260,15222,Mr Richard Nevill,,1145,1,,1
29641,14891,Mr Henry Thornton,,1067,0,1644,1
29642,14891,Mr George Tierney,,1068,0,1395,1
29643,14891,Sir Thomas Turton,,1467,0,1226,0
30209,15200,Mr William Smyth,,12923,1,,1
30210,15200,Mr Gustavas Rochfort,,2513,1,,1
30178,15180,Mr James Buller,,1137,1,,1
30179,15180,Mr Thomas Smith,,1138,1,,1
30154,15166,Mr John Simpson,,1134,1,,1
30155,15166,Mr Cecil Weld-Forester,,1133,1,,1
30164,15171,Lord George Thynne,,1135,1,,1
30165,15171,Mr Robert Steele,,1136,1,,1
29660,14898,Mr William Stephen Poyntz,,1069,1,,1
29661,14898,Mr James Walter Grimston,,1070,1,,1
30093,15130,Sir George Augustus William Shuckburgh Evelyn,,,1,,1
30094,15130,Mr Dugdale Stratford Dugdale,,1126,1,,1
30050,15107,Mr James Stewart,,12922,1,,1
30051,15107,Sir John Stewart,,1119,1,,1
30070,15117,Mr John Calcraft,,1122,1,,1
30071,15117,Mr Andrew Strahan,,1123,1,,1
30060,15112,Sir Francis Sykes,,1120,1,,1
30061,15112,Mr William Lewis Hughes,,1121,1,,1
30034,15098,Mr Edward Leveson-Gower,,1118,1,,1
30035,15098,Mr John Lemon,,1117,1,,1
30018,15091,Mr George Spencer,,1116,1,,1
30019,15091,Sir Charles Cockerell,,1115,1,,1
27191,13565,Mr George Knox,,766,1,,1
28562,14299,Mr Charles Lawrence Dundas,,931,1,,1
28563,14299,Mr Bryan Cooke,,930,1,,1
29977,15062,Mr Dudley Ryder,,1110,1,,1
29978,15062,Mr Richard Ryder,,1111,1,,1
27199,13573,Mr William Greene,,767,1,,1
29927,15038,Mr James Martin,,1104,1,,1
29928,15038,Mr Christopher Bethell-Codrington,,1105,1,,1
29938,15043,Mr John Harrison,,1106,1,,1
29939,15043,Mr Thomas Creevey,,1107,1,,1
28481,14261,Mr Thomas Fane,,920,1,,1
28482,14261,Mr Henry Fane,,921,1,,1
29753,14944,Mr John Leland,,1081,1,,1
29754,14944,Mr Albemarle Bertie,,1082,1,,1
29886,15016,Sir Robert Peel,,1098,1,,1
29887,15016,Mr William Loftus,,1099,1,,1
29769,14951,Mr James Martin Lloyd,,1083,1,,1
29770,14951,Mr Robert Hurst,,1055,1,,1
27206,13578,Mr Joshua Vanneck,,768,1,,1
27207,13578,Mr Snowdon Barne,,769,1,,1
29739,14935,Lord Granville Leveson-Gower,,1080,1,,1
29740,14935,Sir Edward Littleton,,1079,1,,1
29724,14929,Mr Edward Monckton,,1077,1,,1
29725,14929,Mr Richard Brinsley Sheridan,,1078,1,,1
29811,14975,Sir John Coxe Hippisley,,1088,1,,1
29812,14975,Mr John Pytches,,1089,1,,1
29678,14905,Mr William Praed,,1071,1,,1
29679,14905,Mr Jonathan Raine,,1072,1,,1
29707,14917,Sir William Young,,1075,1,,1
29708,14917,Mr William Windham,,1076,1,,1
29695,14910,Mr Thomas Hamilton,,1073,1,,1
29696,14910,Mr James Langham,,1074,1,,1
26210,13019,Mr James Archibald Stuart Wortley,,646,1,,1
26211,13019,Mr John Hiley Addington,,647,1,,1
29613,14879,Mr William Gore-Langton,,1063,1,,1
29614,14879,Mr William Dickinson,,1064,1,,1
26011,12911,Mr William Devaynes ,,620,0,269,1
26012,12911,Sir Edward Pellew,,620,0,190,1
26013,12911,Mr Richard Wilson,,,0,84,0
26014,12911,Mr John Clevland,,,0,72,0
28493,14268,Mr William Manning,,922,1,,1
28494,14268,Mr Harry Burrand,,,1,,1
26005,12906,Sir William Grant,,619,1,,1
29412,14770,Sir George Douglas,,1041,1,,1
29374,14751,Sir William Sidney Smith,,1038,0,423,1
29375,14751,Mr James Hulkes,,1037,0,417,1
29376,14751,Mr George Smith,,,0,45,0
29377,14751,Mr James Roper Head,,,0,10,0
28505,14275,Mr John Hodsdon Durand,,925,0,415,1
28506,14275,Sir Matthew Bloxham,,924,0,381,1
28507,14275,Mr John Henniker Major,,,0,310,0
26044,12926,Mr Thomas Wynn,,623,1,,1
27220,13587,Mr Ralph John Lambton,,770,0,530,1
27221,13587,Mr Richard Wharton,,771,0,517,1
27222,13587,Mr Michael Anglo Taylor,,,0,498,0
29238,14674,Mr Thomas Erskine,,1019,1,,1
29239,14674,Mr John Markham,,1020,1,,1
29229,14665,Mr Henry Brooke Parnell,,1291,1,,1
29197,14653,Mr John Smyth,,1014,1,,1
29198,14653,Mr Richard Benyon,,1015,1,,1
26031,12918,Lord John Thynne,,621,1,,1
26032,12918,Mr John Palmer,,622,1,,1
29120,14605,Mr David Scott,,1004,1,,1
29094,14594,Mr Richard Philipps,,1001,1,,1
29084,14585,Mr Hugh Barlow,,1000,1,,1
28990,14532,Mr Henry Holland,,986,0,144,1
28991,14532,Mr James Charles Stuart Strange,,987,0,139,1
28992,14532,Mr Geoge Wodford Thellusson,,,0,117,0
28993,14532,Mr Peter Isaac Thellusson,,,0,112,0
28977,14524,Lord William Henry Cavendish Bentinck,,984,1,,1
28978,14524,Mr Charles Herbert Pierrepont,,985,1,,1
28520,14280,Mr Joseph Holden Strutt ,,926,0,92,1
28521,14280,Mr Charles Callis Western,,1510,0,71,1
28522,14280,Mr Peter William Baker ,,,0,16,0
28523,14280,Mr John Blair,,,0,7,0
28540,14291,Mr Claude Scott,,928,0,11,1
28541,14291,Mr Samuel Scott,,929,0,11,1
28542,14291,Mr George Augustus Pollen,,,0,1,0
28577,14306,Mr Charles Bruce,,932,1,,1
28578,14306,Mr James Henry Leigh,,933,1,,1
28604,14320,Sir Marcus Somerville,,11028,0,326,1
28605,14320,Mr Thomas Cherburgh Bligh,,935,0,181,1
28606,14320,Mr Skeffingto Thompson,,,0,44,0
28535,14286,Mr Denham Jephson,,927,1,,1
28441,14237,Mr John Foster,,6815,1,,1
28442,14237,Mr William Charles Fortescue,,11029,1,,1
28414,14222,Mr Thomas Gleadowe-Newcomen,,913,1,,1
28415,14222,Sir Thomas Fetherston,,11030,1,,1
28742,14403,Mr George Howard,,950,0,129,1
28743,14403,Mr William Ord,,951,0,115,1
28744,14403,Mr Peter Delme,,,0,97,0
27641,13826,Mr Pascoe Grenfell,,819,1,,1
26249,13037,Mr Robert Haldane Bradshaw,,651,1,,1
27853,13940,Mr Charles Moore,,846,1,,1
26638,13264,Mr Richard Erle Drax Grosvenor,,704,1,,1
27454,13734,Mr Robert Wigram,,800,1,,1
28495,14269,Mr John Kingston,,923,1,,1
26187,13005,Mr John Sargent,,643,1,,1
30468,15331,Mr Peter William Baker,,1170,1,,1
27344,13668,Mr William Burroughs,,786,1,,1
28634,14334,Mr Edmund Turnor,,938,0,17,1
28635,14334,Mr Thomas Holt White,,,0,4,0
29230,14666,Mr Thomas Tyrwhitt,,1018,1,,1
27715,13866,Mr John Hiley Addington,,647,1,,1
27298,13628,Mr Charles Hope,,762,1,,1
26212,13020,Mr George Peter Holford,,1187,1,,1
27501,13759,Mr Philip Dundas,,1201,1,,1
27158,13535,Mr James George Stopford,,1198,1,,1
28001,14014,Sir William Fowle Middleton,,1210,1,,1
27748,13885,Mr Sylvester Douglas,,832,1,,1
29771,14952,Mr Charles Augustus Bennet,,1216,1,,1
30528,15362,Mr Charles Macdonnell,,1282,1,,1
27622,13818,Mr William Mellish,,1204,1,,1
26666,13277,Mr John Maitland,,1193,1,,1
26250,13038,Mr Anthony Henderson,,1189,1,,1
27521,13774,Mr Boyd Alexander,,1202,1,,1
26882,13386,Mr Peter Moore,,1195,0,1294,1
26883,13386,Mr George Frederick Stratton,,,0,1146,0
27815,13921,Mr John Matthews,,1207,1,,1
27965,13993,Mr Charles Brooke ,,1208,0,81,1
27966,13993,Sir William Manners,,1340,0,76,0
27967,13993,Mr John Manners,,1229,0,65,0
27968,13993,Mr William Webb,,,0,73,0
27969,13993,Mr James Ramsay Cuthbert,,,0,18,0
25979,12886,Sir Hew Dalrymple-Hamilton,,1184,1,,1
27716,13867,Mr James Adams,,1206,1,,1
26108,12964,Mr Francis Sitwell,,1186,0,349,1
26109,12964,Mr Alexander Allan,,1185,0,318,0
26110,12964,Sir John Callender,,1382,0,308,0
28979,14525,Mr Anthony Hardolph Eyre,,1214,1,,1
28125,14080,Mr Montgomery Granville John Stewart,,1211,1,,1
26230,13030,Mr Thomas Fydell,,1188,0,158,1
26231,13030,Mr John Ogle,,,0,93,0
26411,13133,Mr Ambrose St.John,,1191,1,,1
28961,14519,Mr Daniel Parker Coke,,1213,0,1359,1
28962,14519,Mr Joseph Birch,,983,0,1164,0
27192,13566,Sir Charles Hamilton,,1199,1,,1
27413,13707,Mr Galbraith Lowry Cole,,1200,1,,1
27081,13493,Mr John Blaquiere,,1196,1,,1
28816,14442,Mr Edward Morris,,1212,1,,1
29644,14892,Mr George Tierney,,1068,0,1542,1
29645,14892,Sir Thomas Turton,,1467,0,1446,0
29979,15063,Mr William Fitzhugh,,1217,1,,1
27623,13819,Mr Charles Anderson-Pelham,,1205,1,,1
30504,15349,Mr John William Ward,,758,1,,1
30370,15273,Mr William Stewart,,1219,1,,1
27082,13494,Mr Charles Marsham,,1197,1,,1
26382,13111,Mr John Henry Upton,,1190,1,,1
26330,13080,Mr Charles Bragge,,662,1,,1
30333,15251,Mr William Brodrick,,1150,1,,1
26474,13166,Mr Charles Philip Yorke,,681,1,,1
25949,12865,Mr Thomas Tyrwhitt Jones,,1183,1,,1
26741,13304,Mr David Clephane,,1194,1,,1
27682,13845,Mr Thomas Maitland,,824,1,,1
30529,15363,Mr Henry Swann,,1220,1,,1
27549,13788,Lord Robert Edward Somerset,,1203,1,,1
29434,14785,Sir Charles Talbot,,1215,1,,1
29181,14642,Mr Edward Golding,,1012,0,12,1
29182,14642,Mr Thomas North Graves,,,0,1,0
30106,15137,Sir Simon John Newport,,1127,1,,1
30180,15181,Mr Quintin Dick,,1218,1,,1
27982,13999,Mr George Cumming,,1209,1,,1
26569,13220,Sir William Paxton,,1192,1,,1
27009,13456,Mr Cropley Ashley,,751,1,,1
30036,15099,Mr John Lemon,,1117,1,,1
30062,15113,Mr George Galway Mills,,1238,0,141,1
30063,15113,Morris Ximenes,,,0,19,0
26315,13072,Sir Evan Nepean,,661,0,135,1
30438,15315,Mr Arthur Vansittart,,1241,0,200,1
30439,15315,Mr Anthony Bushby Bacon,,,0,163,0
26262,13045,Mr Richard Norman,,1223,1,,1
30530,15364,Mr John Delgarno,,1283,1,,1
27223,13588,Mr Robert Eden Duncombe Shafto,,1227,0,388,1
27224,13588,Mr Francis Tweddell,,,0,285,0
27225,13588,Mr Charles Spearman,,,0,13,0
28356,14197,Mr William Huskisson,,1230,0,21,1
28357,14197,Mr Thomas Sheridan,,,0,3,0
29253,14682,Mr Samuel Horrocks,,1235,1,,1
30531,15365,Sir Home Riggs Popham,,1242,1,,1
27121,13518,Sir Robert Shaw,,1225,1,,1
28134,14086,Mr William Cavendish,,1221,1,,1
28994,14533,Viscount Althorp (John Charles Spencer),,1234,1,,1
28456,14246,Mr Magens Dorrien-Magens,,1231,1,,1
26452,13156,Mr William Pitt,,679,1,,1
30143,15159,Mr Charles Long,,1132,1,,1
26082,12952,Mr George Percy,,629,1,,1
30166,15172,Lord George Thynne,,1135,1,,1
30386,15287,Mr Ralph Sheldon,,1240,1,,1
27783,13904,Mr Davies Giddy,,1228,1,,1
26682,13285,Mr George Rose,,709,1,,1
28428,14229,Mr William Dickinson,,915,1,,1
29868,15000,Mr William Dundas,,1096,1,,1
30008,15081,Mr George Canning,,1114,1,,1
27484,13751,Hon Richard Trench,,6807,1,,1
28648,14343,Mr Charles Paget,,1233,1,,1
26298,13066,Mr John Hudleston,,1224,1,,1
28715,14382,Lord Charles Henry Somerset,,946,1,,1
25959,12872,Mr William Cavendish,,1221,0,485,1
25960,12872,Mr Thomas Grenville,,,0,416,0
26346,13087,Mr Thomas Grenville,,664,1,,1
26033,12919,Lord John Thynne,,621,1,,1
28618,14326,Mr George Boulton Mainwaring,,1232,0,2828,1
28619,14326,Sir Francis Burdett,,936,0,2823,0
29877,15009,Mr John Charles Villiers,,1097,1,,1
26683,13286,Mr George Rose,,709,1,,1
26015,12912,Lord Hugh Ebrington,,1222,1,,1
29980,15064,Mr Richard Ryder,,1111,1,,1
28443,14238,Mr John Foster,,6815,1,,1
26316,13073,Sir Evan Nepean,,661,0,135,1
30020,15092,Mr George Woodford Thellusson,,1237,1,,1
30095,15131,Sir Charles Mordaunt,,1239,1,,1
27899,13967,Mr James Edward Harris,,836,1,,1
27165,13541,Sir William Johnstone Hope,,1226,1,,1
29994,15073,Mr Vicary Gibbs,,1236,1,,1
30181,15182,Mr Ralph Allen Daniell,,1274,1,,1
26974,13439,Mr Thomas Grimston Bucknall-Estcourt,,1248,1,,1
26347,13088,Mr John Proby,,1245,1,,1
27299,13629,Mr George Abercromby,,1251,1,,1
27106,13510,Mr Thomas Foley,,1250,1,,1
29421,14777,Mr John Henniker-Major,,1270,1,,1
25833,12788,Mr Thomas Tyrwhitt-Drake,,1243,1,,1
29079,14580,Sir James Montgomery,,999,1,,1
28217,14126,Mr Henry John Clements,,1262,1,,1
29950,15049,Mr Richard Neville,,1273,1,,1
28775,14423,Mr Henry Willoughby,,1267,1,,1
29995,15074,Mr Vicary Gibbs,,1236,1,,1
27840,13933,Mr William Baker,,1259,0,1556,1
27841,13933,Mr Thomas Brand,,1500,0,1072,0
28683,14360,Mr Charles William Henry Montagu-Scott,,1264,1,,1
27683,13846,Mr John Dalrymple,,1256,1,,1
26426,13141,Mr Joseph Jekyll,,675,1,,1
27251,13602,Mr Robert Dallas,,944,1,,1
28620,14327,Sir Francis Burdett,,936,1,,1
27885,13960,Mr Augustus Cavendish-Bradshaw,,1260,0,240,1
27886,13960,Mr William Courtenay,,,0,127,0
28135,14087,Viscount Duncannon (John William Ponsonby),,1261,0,67,0
28136,14087,Mr Thomas Edward Wynn Belayse,,,0,125,1
27147,13529,Mr George Knox,,,0,39,1
27148,13529,Mr John Leslie Foster,,,0,19,0
27149,13529,Mr Arthur Browne,,,0,18,0
26034,12920,Lord John Thynne,,621,1,,1
29009,14542,Mr Nicholas Vansittart,,989,1,,1
28080,14056,Sir Lawrence Parsons,,11033,1,,1
30377,15280,Mr William Maxwell,,1275,1,,1
27502,13760,Mr William Garrow,,1254,1,,1
28564,14300,Mr Henry Grattan,,1263,1,,1
27801,13914,Mr Richard Philip Scudamore,,1258,1,,1
26169,12992,Mr Nicholas William Ridley Colborne,,1244,1,,1
27784,13905,Mr Archibald John Primrose,,1257,1,,1
26884,13387,Mr William Mills,,1247,0,819,1
26885,13387,Mr Charles Parry,,,0,437,0
28865,14471,Mr James Paull,,1268,1,,1
27485,13752,Mr Denis Bowes Daly,,801,0,1505,1
27486,13752,Mr Giles Eyre,,,0,462,0
29567,14852,Mr John Hill,,1271,1,,1
27447,13728,Mr William Maule,,1252,1,,1
29878,15010,Mr James MacDonald,,1272,1,,1
27473,13743,Mr James Daly,,1253,1,,1
26786,13334,Mr George Stewart,,1246,1,,1
28768,14417,Mr Ponsonby Tottenham,,1266,1,,1
27054,13479,Mr John Meade,,1249,0,1973,1
27055,13479,Mr Robert Stewart,,1284,0,1481,0
27534,13781,Mr Robert Morris,,1255,0,530,1
27535,13781,Lord Arthur John Henry Somerset,,,0,338,0
30371,15274,Mr James Graham,,722,1,,1
28725,14391,Lord Arthur John Henry Somerset,,1265,1,,1
29121,14606,Sir David Wedderburn,,1269,0,3,1
29122,14606,Mr David Scott II,,,0,2,0
30115,15144,Mr John Claudius Beresford,,1286,1,,1
26200,13013,Mr Robert Stewart,,1284,1,,1
27208,13579,Mr Snowdon Barne,,769,1,,1
30532,15366,Mr David Scott,,1287,1,,1
28232,14132,Mr William Lamb,,1285,1,,1
26453,13157,Lord Henry Petty,,676,0,331,1
26454,13157,Mr John Charles Spencer,,,0,145,0
26455,13157,Viscount Palmerston (Henry Palmerston),,1584,0,128,0
30144,15160,Mr Charles Long,,1132,1,,1
28621,14328,Mr George Boulton Mainwaring,,1232,1,,1
30225,15207,Mr Charles James Fox,,1141,1,,1
28995,14534,Viscount Althorp (John Charles Spencer),,1234,1,,1
28745,14404,Mr George Howard,,950,1,,1
28776,14424,Sir Charles Morice Pole,,956,1,,1
26427,13142,Mr Osborne Markham,,1288,1,,1
29912,15028,Lord Robert Spencer,,1103,1,,1
29913,15028,Mr Richard Fitzpatrick,,1102,1,,1
27717,13868,Mr John Hiley Addington,,647,1,,1
29267,14688,Sir Henry Brook Parnell,,1291,1,,1
29327,14722,Mr Philip James Cocks,,1292,1,,1
26368,13102,Mr Richard Temple-Nugent-Brydges-Chandos- Grenville,,667,1,,1
29240,14675,Mr David Montague Erskine,,1290,1,,1
29241,14675,Mr John Markham,,1020,1,,1
29709,14918,Mr William Windham,,1076,1,,1
29829,14981,Sir Thomas Sherlock Gooch,,1293,1,,1
30072,15118,Mr John Calcraft,,1122,1,,1
28932,14507,Mr Charles Grey,,978,1,,1
29772,14953,Mr Charles Augustus Bennet,,1216,1,,1
29840,14987,Lord William Russell,,1092,1,,1
27174,13548,Mr Henry Glassford,,1289,1,,1
27759,13892,Mr William Edwardes,,833,1,,1
29349,14735,Mr Charles Lawrence Dundas,,931,1,,1
28264,14147,Mr George Anson,,3061,1,,1
25882,12821,Mr John Courtenay,,606,1,,1
30387,15288,Hon Charles Herbert,,1294,1,,1
28137,14088,Lord John Townshend,,880,1,,1
25818,12780,Mr John McMahon,,598,1,,1
26596,13238,Mr William Wickham,,698,1,,1
29726,14930,Mr Richard Brinsley Sheridan,,1078,1,,1
30505,15350,Mr William Beauchamp Lygon,,1300,0,1502,1
30506,15350,Mr William Henry Lyttelton,,1492,0,1145,0
29164,14634,Mr Thomas Tyrwhitt,,1018,1,,1
30107,15138,Sir Simon John Newport,,1127,1,,1
27345,13669,Mr John King,,1295,1,,1
29231,14667,Mr John Langston,,1297,1,,1
26833,13364,Mr Nathaniel Bond,,727,1,,1
28483,14262,Mr John Fane,,1296,1,,1
29287,14699,Sir Samuel Romilly,,1298,1,,1
29435,14786,Sir Arthur Wellesley,,1299,1,,1
27887,13961,Mr Richard Bateman-Robson,,1303,1,,1
29137,14618,Mr William Elliot,,1007,1,,1
28062,14044,Mr George Ponsonby,,1304,1,,1
27684,13847,Mr Henry Erskine,,1301,1,,1
29604,14874,Mr Charles O'Hara,,,1,,1
29268,14689,Sir Henry Brook Parnell,,1291,1,,1
27785,13906,Sir John Shelley,,1302,1,,1
30291,15239,Mr Richard Augustus Tucker Steward,,1306,1,,1
28117,14074,Mr Henry Martin,,1305,1,,1
27487,13753,Mr Denis Bowes Daly,,801,1,,1
30346,15259,Mr William Tighe,,1488,1,,1
26627,13258,Mr Davies Davenport,,1307,1,,1
30272,15233,Mr Caesar Colclough,,1308,0,1046,1
30273,15233,Mr William Congreve Alcock,,1611,0,816,0
30249,15216,Mr John Pennington,,1311,1,,1
